,Week,Team,Player,Slot,Pos,Status,Proj,Actual
1767,11,8,Jeff Wilson Jr.,23,Flex,QUESTIONABLE,12.026108757500001,6.3
1768,11,9,Aaron Jones,20,Bench,ACTIVE,0.0,0.0
1769,11,9,Austin Ekeler,2,RB,ACTIVE,16.829723914,38.5
1770,11,9,Keenan Allen,4,WR,ACTIVE,12.944179429,16.700000000000003
1771,11,9,Josh Allen,0,QB,ACTIVE,25.502441545,16.16
1772,11,9,Chris Godwin,4,WR,QUESTIONABLE,14.9544087451,16.2
1773,11,9,DJ Moore,23,Flex,ACTIVE,12.024800864999998,13.5
1774,11,9,Javonte Williams,20,Bench,ACTIVE,0.0,
1775,11,9,Noah Fant,20,Bench,ACTIVE,0.0,
1776,11,9,AJ Dillon,2,RB,QUESTIONABLE,15.886371429,12.700000000000001
1777,11,9,Marvin Jones Jr.,20,Bench,ACTIVE,8.27903908,7.2
1778,11,9,Kareem Hunt,20,Bench,QUESTIONABLE,0.0,0.0
1779,11,9,Matt Ryan,20,Bench,ACTIVE,14.7284394171,2.12
1780,11,9,Tyler Boyd,20,Bench,ACTIVE,8.790256776500001,9.3
1781,11,9,Younghoe Koo,17,K,ACTIVE,7.189180123,-1.5
1782,11,9,Pat Freiermuth,6,TE,ACTIVE,8.9379470745,9.1
1783,11,9,Patriots D/ST,16,Def,NA,6.355042078,26.0
1784,11,10,Davante Adams,4,WR,ACTIVE,17.790812623000004,28.0
1785,11,10,Mark Andrews,6,TE,ACTIVE,10.604652538,11.3
1786,11,10,Miles Sanders,21,IR,ACTIVE,9.791349146000002,7.4
1787,11,10,Cooper Kupp,20,Bench,ACTIVE,0.0,
1788,11,10,Myles Gaskin,2,RB,ACTIVE,14.835490476499999,17.099999999999998
1789,11,10,Brandin Cooks,23,Flex,QUESTIONABLE,12.854490808500001,2.8
1790,11,10,Mike Gesicki,20,Bench,ACTIVE,9.958163888500001,7.5
1791,11,10,Deebo Samuel,4,WR,ACTIVE,15.6458534735,15.9
1792,11,10,J.D. McKissic,2,RB,QUESTIONABLE,7.2508404855,5.500000000000001
1793,11,10,Jaylen Waddle,20,Bench,ACTIVE,12.404832559700004,16.6
1794,11,10,Derek Carr,0,QB,ACTIVE,18.8312672942,8.6
1795,11,10,Matt Prater,17,K,ACTIVE,7.1060716919999996,1.0
1796,11,10,Chuba Hubbard,20,Bench,ACTIVE,2.3114223572,0.0
1797,11,10,Matthew Stafford,20,Bench,ACTIVE,0.0,
1798,11,10,Tony Pollard,20,Bench,ACTIVE,7.752903442999998,8.0
1799,11,10,Jordan Howard,20,Bench,ACTIVE,4.4985148547,6.300000000000001
1800,11,10,Titans D/ST,16,Def,NA,7.258234854,3.0
1801,12,1,Travis Kelce,20,Bench,ACTIVE,0.0,
1802,12,1,Jonathan Taylor,2,RB,ACTIVE,20.171970180000006,17.7
1803,12,1,David Montgomery,2,RB,ACTIVE,15.6125917645,8.9
1804,12,1,Clyde Edwards-Helaire,20,Bench,ACTIVE,0.0,
1805,12,1,Julio Jones,21,IR,ACTIVE,0.0,0.0
1806,12,1,Jalen Hurts,0,QB,QUESTIONABLE,22.439624126000002,6.859999999999999
1807,12,1,Michael Pittman Jr.,4,WR,ACTIVE,11.6881871103,7.300000000000001
1808,12,1,Elijah Mitchell,23,Flex,ACTIVE,11.9681472822,26.3
1809,12,1,Damien Harris,20,Bench,ACTIVE,10.0735070578,11.7
1810,12,1,Tyreek Hill,20,Bench,ACTIVE,0.0,
1811,12,1,Hunter Renfrow,20,Bench,ACTIVE,10.521053070500002,18.6
1812,12,1,Ravens D/ST,20,Bench,NA,5.848669358,12.0
1813,12,1,Chris Boswell,17,K,ACTIVE,7.672151181499999,5.0
1814,12,1,Alex Collins,20,Bench,QUESTIONABLE,9.9897610211,1.2000000000000002
1815,12,1,Tyler Higbee,6,TE,QUESTIONABLE,8.1104736075,0.8
1816,12,1,Darnell Mooney,4,WR,ACTIVE,10.8725318598,16.0
1817,12,1,Eagles D/ST,16,Def,NA,5.984209731,6.0
1818,12,2,Christian McCaffrey,2,RB,QUESTIONABLE,19.396437499500003,3.5
1819,12,2,George Kittle,6,TE,ACTIVE,11.729082358,1.8
1820,12,2,Adam Thielen,4,WR,QUESTIONABLE,12.6305619055,20.7
1821,12,2,Lamar Jackson,20,Bench,ACTIVE,25.313596304999997,9.400000000000002
1822,12,2,Mike Davis,20,Bench,QUESTIONABLE,4.811829789,5.6
1823,12,2,Ja'Marr Chase,4,WR,ACTIVE,15.2004758118,5.4
1824,12,2,Leonard Fournette,23,Flex,ACTIVE,13.856828153999997,41.6
1825,12,2,DeVonta Smith,20,Bench,ACTIVE,9.676667488,3.2
1826,12,2,Tom Brady,0,QB,ACTIVE,23.378301223959998,11.240000000000002
1827,12,2,Mike Williams,20,Bench,ACTIVE,11.453307353,5.9
1828,12,2,Nick Chubb,2,RB,ACTIVE,13.6340041765,4.9
1829,12,2,Nyheim Hines,20,Bench,ACTIVE,6.2086962644999995,2.4000000000000004
1830,12,2,C.J. Uzomah,20,Bench,QUESTIONABLE,5.5755039896000005,2.4
1831,12,2,Nick Folk,17,K,ACTIVE,8.963501739,19.5
1832,12,2,Donovan Peoples-Jones,20,Bench,ACTIVE,7.6662443405000005,2.0
1833,12,2,Panthers D/ST,16,Def,NA,6.517821224,3.0
1834,12,3,Patrick Mahomes,0,QB,ACTIVE,0.0,
1835,12,3,Najee Harris,2,RB,ACTIVE,16.595624377,5.2
1836,12,3,Randall Cobb,4,WR,ACTIVE,3.7722207251,15.5
1837,12,3,D'Andre Swift,23,Flex,ACTIVE,17.069992138999996,2.4
1838,12,3,Kyle Pitts,6,TE,ACTIVE,10.139326753,3.6
1839,12,3,Buccaneers D/ST,16,Def,NA,4.7724840870000005,11.0
1840,12,3,Robby Anderson,20,Bench,ACTIVE,8.044590923000001,2.0
1841,12,3,Ryan Tannehill,20,Bench,ACTIVE,14.397927078,8.120000000000001
1842,12,3,Justin Tucker,20,Bench,ACTIVE,8.5452685405,13.0
1843,12,3,Marquise Brown,4,WR,ACTIVE,12.830256626,9.100000000000001
1844,12,3,Devin Singletary,2,RB,ACTIVE,8.71337415,5.300000000000001
1845,12,3,Jakobi Meyers,20,Bench,ACTIVE,8.38153868944,12.3
1846,12,3,Kenneth Gainwell,20,Bench,ACTIVE,1.8778569091000001,4.7
1847,12,3,Corey Davis,20,Bench,QUESTIONABLE,0.0,0.0
1848,12,3,Robert Tonyan,20,Bench,QUESTIONABLE,0.0,0.0
1849,12,3,Greg Joseph,17,K,ACTIVE,7.7851260135,2.0
1850,12,4,Dalvin Cook,2,RB,ACTIVE,16.872782404000002,11.3
1851,12,4,DK Metcalf,4,WR,QUESTIONABLE,13.19560624,1.8
1852,12,4,Joe Mixon,2,RB,ACTIVE,15.982706182500001,31.3
1853,12,4,Mike Evans,4,WR,ACTIVE,13.848786282319999,3.1
1854,12,4,Chase Edmonds,21,IR,ACTIVE,0.0,
1855,12,4,Aaron Rodgers,0,QB,ACTIVE,19.636822083699997,27.28
1856,12,4,Chase Claypool,23,Flex,ACTIVE,11.4292745497,9.700000000000001
1857,12,4,Steelers D/ST,16,Def,NA,5.186348757999999,0.0
1858,12,4,Jarvis Landry,20,Bench,ACTIVE,10.622445979240002,13.100000000000001
1859,12,4,Dallas Goedert,6,TE,ACTIVE,8.577742452499999,0.5
1860,12,4,Zack Moss,20,Bench,ACTIVE,0.0,0.0
1861,12,4,Matt Gay,17,K,ACTIVE,7.614321303,8.0
1862,12,4,Zach Ertz,20,Bench,ACTIVE,0.0,
1863,12,4,Carson Wentz,20,Bench,ACTIVE,17.049986990999994,21.34
1864,12,4,Daniel Carlson,20,Bench,ACTIVE,6.8956798925000005,21.0
1865,12,4,Christian Kirk,20,Bench,ACTIVE,0.0,
1866,12,4,Bears D/ST,20,Bench,NA,6.463347366,6.0
1867,12,5,Alvin Kamara,20,Bench,ACTIVE,0.0,0.0
1868,12,5,DeAndre Hopkins,20,Bench,QUESTIONABLE,0.0,
1869,12,5,CeeDee Lamb,20,Bench,ACTIVE,0.0,0.0
1870,12,5,Chris Carson,21,IR,QUESTIONABLE,0.0,0.0
1871,12,5,Josh Jacobs,2,RB,ACTIVE,11.421520321500001,18.200000000000003
1872,12,5,Tyler Lockett,4,WR,ACTIVE,11.987071414499999,11.100000000000001
1873,12,5,Justin Herbert,0,QB,ACTIVE,21.048812969,20.72
1874,12,5,Odell Beckham Jr.,23,Flex,DOUBTFUL,10.688012940399998,16.6
1875,12,5,James Conner,20,Bench,ACTIVE,0.0,
1876,12,5,Joe Burrow,20,Bench,QUESTIONABLE,18.153537405000005,16.400000000000002
1877,12,5,Rob Gronkowski,6,TE,ACTIVE,11.1871857285,16.8
1878,12,5,Saints D/ST,16,Def,NA,3.257876777000001,4.0
1879,12,5,Mark Ingram II,20,Bench,QUESTIONABLE,0.0,0.0
1880,12,5,Hunter Henry,20,Bench,ACTIVE,6.0331427215,2.6
1881,12,5,Emmanuel Sanders,4,WR,ACTIVE,8.667007328899999,4.300000000000001
1882,12,5,Brandon McManus,17,K,ACTIVE,8.161099168,4.0
1883,12,5,Tony Jones Jr.,2,RB,ACTIVE,12.760751976500002,2.7
1884,12,6,Stefon Diggs,4,WR,ACTIVE,14.196096492999999,16.9
1885,12,6,Kyler Murray,20,Bench,ACTIVE,0.0,
1886,12,6,T.J. Hockenson,6,TE,QUESTIONABLE,8.459578027500001,11.0
1887,12,6,Kenyan Drake,20,Bench,QUESTIONABLE,7.238295434499999,4.0
1888,12,6,Michael Carter,20,Bench,ACTIVE,0.0,0.0
1889,12,6,Colts D/ST,20,Bench,NA,3.1389432160000004,2.0
1890,12,6,Jason Sanders,17,K,ACTIVE,6.148421474,10.0
1891,12,6,Cordarrelle Patterson,2,RB,ACTIVE,14.536280994999998,27.5
1892,12,6,Antonio Brown,20,Bench,QUESTIONABLE,0.0,0.0
1893,12,6,Justin Jefferson,4,WR,ACTIVE,15.948401800300001,11.260000000000002
1894,12,6,Cole Beasley,23,Flex,ACTIVE,9.264716685,7.1000000000000005
1895,12,6,Tyler Conklin,20,Bench,ACTIVE,6.890662194,3.5
1896,12,6,Rhamondre Stevenson,20,Bench,ACTIVE,9.4709480505,4.6000000000000005
1897,12,6,Devonta Freeman,2,RB,ACTIVE,10.6879091955,6.5
1898,12,6,Cam Newton,0,QB,ACTIVE,18.648773148,6.18
1899,12,6,Dolphins D/ST,16,Def,NA,5.743733648999999,25.0
1900,12,7,Ezekiel Elliott,2,RB,QUESTIONABLE,16.584905733,13.9
1901,12,7,Antonio Gibson,2,RB,ACTIVE,11.112914390499999,21.1
1902,12,7,Darren Waller,6,TE,ACTIVE,13.0216547365,4.300000000000001
1903,12,7,Amari Cooper,20,Bench,ACTIVE,0.0,0.0
1904,12,7,Dak Prescott,0,QB,ACTIVE,20.248162911,26.3
1905,12,7,Darrell Henderson Jr.,23,Flex,ACTIVE,12.917548835000002,15.3
1906,12,7,A.J. Brown,20,Bench,ACTIVE,0.0,0.0
1907,12,7,Kadarius Toney,20,Bench,QUESTIONABLE,0.0,0.0
1908,12,7,Darrel Williams,20,Bench,ACTIVE,0.0,
1909,12,7,Bills D/ST,16,Def,NA,6.437842936000001,11.0
1910,12,7,Randy Bullock,17,K,ACTIVE,6.657964233,-1.0
1911,12,7,D'Ernest Johnson,20,Bench,ACTIVE,0.0,0.0
1912,12,7,Brandon Aiyuk,4,WR,ACTIVE,10.963240197,11.0
1913,12,7,D'Onta Foreman,20,Bench,ACTIVE,10.1507866505,10.700000000000001
1914,12,7,Kenny Golladay,4,WR,ACTIVE,10.5036720395,6.5
1915,12,7,Dontrell Hilliard,20,Bench,ACTIVE,9.8897015765,18.8
1916,12,8,Saquon Barkley,2,RB,ACTIVE,14.401760998999999,7.3
1917,12,8,Terry McLaurin,4,WR,ACTIVE,13.179898889000002,7.1000000000000005
1918,12,8,James Robinson,2,RB,QUESTIONABLE,17.1402041795,11.0
1919,12,8,Tee Higgins,20,Bench,ACTIVE,10.422497637000001,21.4
1920,12,8,Diontae Johnson,4,WR,ACTIVE,13.882983035299997,14.0
1921,12,8,Russell Wilson,20,Bench,ACTIVE,18.009813833,19.48
1922,12,8,Melvin Gordon III,20,Bench,ACTIVE,11.870728474500003,9.3
1923,12,8,Tyler Bass,17,K,ACTIVE,7.400371481500001,7.0
1924,12,8,Alexander Mattison,20,Bench,ACTIVE,3.5987416021,9.799999999999999
1925,12,8,Dalton Schultz,6,TE,ACTIVE,9.566479141999999,14.100000000000001
1926,12,8,Jerry Jeudy,20,Bench,ACTIVE,10.696304334199999,3.5
1927,12,8,Kirk Cousins,0,QB,ACTIVE,18.245701313799998,15.52
1928,12,8,Dawson Knox,20,Bench,ACTIVE,8.2785577265,16.7
1929,12,8,Jeff Wilson Jr.,20,Bench,QUESTIONABLE,6.4321973125000005,1.2
1930,12,8,Texans D/ST,16,Def,NA,7.225048361000001,8.0
1931,12,8,Elijah Moore,23,Flex,OUT,11.2056187899,7.300000000000001
1932,12,9,Aaron Jones,20,Bench,ACTIVE,12.419729171000002,2.3000000000000003
1933,12,9,Austin Ekeler,2,RB,ACTIVE,17.239835164000006,18.9
1934,12,9,Keenan Allen,4,WR,ACTIVE,14.1360587095,12.0
1935,12,9,Josh Allen,0,QB,ACTIVE,24.256607848,26.700000000000003
1936,12,9,Chris Godwin,4,WR,QUESTIONABLE,14.808550196149,2.7
1937,12,9,DJ Moore,23,Flex,ACTIVE,11.4335833366,13.3
1938,12,9,Javonte Williams,20,Bench,ACTIVE,10.4737314055,18.6
1939,12,9,Noah Fant,20,Bench,ACTIVE,8.07545663,2.7
1940,12,9,AJ Dillon,2,RB,QUESTIONABLE,10.345348310500002,17.5
1941,12,9,Marvin Jones Jr.,20,Bench,ACTIVE,8.2589910325,6.3
1942,12,9,Kareem Hunt,20,Bench,QUESTIONABLE,10.707791815999999,2.0
1943,12,9,Matt Ryan,20,Bench,ACTIVE,15.262309173599993,10.2
1944,12,9,Tyler Boyd,20,Bench,ACTIVE,8.815951688,2.3
1945,12,9,Younghoe Koo,17,K,ACTIVE,6.7196268315,3.0
1946,12,9,Pat Freiermuth,6,TE,ACTIVE,8.632475217500001,12.0
1947,12,9,Patriots D/ST,16,Def,NA,7.247287977,12.0
1948,12,10,Davante Adams,4,WR,ACTIVE,18.058568304999998,15.4
1949,12,10,Mark Andrews,6,TE,ACTIVE,11.280953059,14.5
1950,12,10,Miles Sanders,2,RB,ACTIVE,12.873842289,6.9
1951,12,10,Cooper Kupp,23,Flex,ACTIVE,19.2574125751,15.100000000000001
1952,12,10,Myles Gaskin,20,Bench,ACTIVE,12.426817762999999,18.2
1953,12,10,Brandin Cooks,20,Bench,QUESTIONABLE,11.7945957615,12.0
1954,12,10,Mike Gesicki,20,Bench,ACTIVE,8.698516092000002,3.2
1955,12,10,Deebo Samuel,4,WR,ACTIVE,16.391868019000004,20.3
1956,12,10,J.D. McKissic,2,RB,QUESTIONABLE,7.572370439,20.1
1957,12,10,Jaylen Waddle,20,Bench,ACTIVE,11.089321214620002,25.200000000000003
1958,12,10,Derek Carr,20,Bench,ACTIVE,17.114726468099995,22.02
1959,12,10,Chuba Hubbard,20,Bench,ACTIVE,2.3733022735000002,0.6000000000000001
1960,12,10,Matthew Stafford,0,QB,ACTIVE,19.695666367200005,22.98
1961,12,10,Tony Pollard,20,Bench,ACTIVE,9.0368748145,14.8
1962,12,10,Titans D/ST,16,Def,NA,5.333903267,-2.0
1963,12,10,Robbie Gould,17,K,ACTIVE,7.633839195,9.0
1964,13,1,Travis Kelce,6,TE,ACTIVE,13.342500779200002,4.2
1965,13,1,Jonathan Taylor,2,RB,ACTIVE,23.403816289,25.3
1966,13,1,David Montgomery,23,Flex,ACTIVE,12.8028033495,24.1
1967,13,1,Clyde Edwards-Helaire,20,Bench,ACTIVE,10.922303966000003,9.700000000000001
1968,13,1,Julio Jones,21,IR,ACTIVE,0.0,
1969,13,1,Jalen Hurts,0,QB,QUESTIONABLE,0.0,0.0
1970,13,1,Michael Pittman Jr.,20,Bench,ACTIVE,10.87846816,14.0
1971,13,1,Elijah Mitchell,2,RB,ACTIVE,14.701961274000004,15.900000000000002
1972,13,1,Damien Harris,20,Bench,ACTIVE,8.555961205800001,18.1
1973,13,1,Tyreek Hill,4,WR,ACTIVE,16.5132095587,3.2
1974,13,1,Hunter Renfrow,4,WR,ACTIVE,11.3907244042,15.700000000000001
1975,13,1,Ravens D/ST,20,Bench,NA,5.781767609000001,1.0
1976,13,1,Chris Boswell,17,K,ACTIVE,7.9943300345,9.0
1977,13,1,Alex Collins,20,Bench,QUESTIONABLE,0.0,0.0
1978,13,1,Tyler Higbee,20,Bench,QUESTIONABLE,7.8288432514999995,7.300000000000001
1979,13,1,Darnell Mooney,20,Bench,ACTIVE,11.638785773699999,5.2
1980,13,1,Eagles D/ST,16,Def,NA,7.104592257,6.0
1981,13,2,George Kittle,6,TE,ACTIVE,11.027178543,36.1
1982,13,2,Adam Thielen,4,WR,QUESTIONABLE,12.727770690500002,0.5
1983,13,2,Lamar Jackson,20,Bench,ACTIVE,24.20162305,17.62
1984,13,2,Mike Davis,20,Bench,QUESTIONABLE,4.422067584,14.899999999999999
1985,13,2,Ja'Marr Chase,4,WR,ACTIVE,13.941217393400002,7.7
1986,13,2,Leonard Fournette,2,RB,ACTIVE,16.937576873000005,18.700000000000003
1987,13,2,DeVonta Smith,23,Flex,ACTIVE,11.194059618999999,2.5
1988,13,2,Tom Brady,0,QB,ACTIVE,21.3701271703,29.62
1989,13,2,Mike Williams,20,Bench,ACTIVE,10.8228813675,14.5
1990,13,2,Nick Chubb,20,Bench,ACTIVE,0.0,
1991,13,2,Nyheim Hines,20,Bench,ACTIVE,5.973527095500001,7.1000000000000005
1992,13,2,C.J. Uzomah,20,Bench,QUESTIONABLE,5.4651904315,3.5
1993,13,2,Nick Folk,17,K,ACTIVE,9.2447596055,7.0
1994,13,2,Donovan Peoples-Jones,20,Bench,ACTIVE,0.0,
1995,13,2,Cardinals D/ST,16,Def,NA,6.647300348,11.0
1996,13,2,Tevin Coleman,2,RB,ACTIVE,9.956612096499997,9.200000000000001
1997,13,3,Patrick Mahomes,0,QB,ACTIVE,21.246672971000002,12.56
1998,13,3,Najee Harris,2,RB,ACTIVE,15.776568114500002,13.200000000000001
1999,13,3,Randall Cobb,20,Bench,ACTIVE,0.0,
2000,13,3,D'Andre Swift,23,Flex,ACTIVE,0.0,0.0
2001,13,3,Kyle Pitts,6,TE,ACTIVE,10.335319222,6.800000000000001
2002,13,3,Buccaneers D/ST,16,Def,NA,6.867653778999999,9.0
2003,13,3,Robby Anderson,20,Bench,ACTIVE,0.0,
2004,13,3,Ryan Tannehill,20,Bench,ACTIVE,0.0,
2005,13,3,Justin Tucker,20,Bench,ACTIVE,7.5428106385,7.0
2006,13,3,Marquise Brown,4,WR,ACTIVE,13.401805844,8.0
2007,13,3,Devin Singletary,2,RB,ACTIVE,10.314093145,3.6
2008,13,3,Jakobi Meyers,4,WR,ACTIVE,8.668857077380002,0.0
2009,13,3,Kenneth Gainwell,20,Bench,ACTIVE,2.6678909566999995,17.2
2010,13,3,Corey Davis,20,Bench,QUESTIONABLE,9.514414915500002,2.5
2011,13,3,Robert Tonyan,20,Bench,QUESTIONABLE,0.0,
2012,13,3,Greg Joseph,17,K,ACTIVE,7.5957165049999995,10.0
2013,13,4,Dalvin Cook,20,Bench,ACTIVE,0.0,0.0
2014,13,4,DK Metcalf,4,WR,QUESTIONABLE,11.792433556,8.5
2015,13,4,Joe Mixon,2,RB,ACTIVE,20.196101836500006,9.4
2016,13,4,Mike Evans,4,WR,ACTIVE,12.562869697000002,13.4
2017,13,4,Chase Edmonds,21,IR,ACTIVE,0.0,0.0
2018,13,4,Aaron Rodgers,20,Bench,ACTIVE,0.0,
2019,13,4,Chase Claypool,23,Flex,ACTIVE,11.1312125413,6.4
2020,13,4,Steelers D/ST,20,Bench,NA,5.364102865,9.0
2021,13,4,Jarvis Landry,20,Bench,ACTIVE,0.0,
2022,13,4,Dallas Goedert,20,Bench,ACTIVE,9.393321792000002,26.5
2023,13,4,Matt Gay,17,K,ACTIVE,7.844049434,15.0
2024,13,4,Zach Ertz,6,TE,ACTIVE,6.7395033305,1.5
2025,13,4,Carson Wentz,0,QB,ACTIVE,17.659586064999996,11.120000000000001
2026,13,4,Daniel Carlson,20,Bench,ACTIVE,8.115035115000001,11.0
2027,13,4,Christian Kirk,20,Bench,ACTIVE,8.190655199500002,0.9
2028,13,4,Matt Breida,2,RB,ACTIVE,6.6547335925,1.3
2029,13,4,Cowboys D/ST,16,Def,NA,5.369185972,14.0
2030,13,5,Alvin Kamara,20,Bench,ACTIVE,0.0,0.0
2031,13,5,DeAndre Hopkins,23,Flex,QUESTIONABLE,11.142433448499999,10.2
2032,13,5,CeeDee Lamb,4,WR,ACTIVE,13.7792518914,15.700000000000001
2033,13,5,Chris Carson,21,IR,QUESTIONABLE,0.0,0.0
2034,13,5,Josh Jacobs,2,RB,ACTIVE,13.3943578295,19.5
2035,13,5,Tyler Lockett,4,WR,ACTIVE,11.324183798999998,16.3
2036,13,5,Justin Herbert,0,QB,ACTIVE,22.599222598999997,26.28
2037,13,5,Odell Beckham Jr.,20,Bench,DOUBTFUL,10.812572065000001,9.8
2038,13,5,James Conner,2,RB,ACTIVE,17.489327268000004,18.1
2039,13,5,Joe Burrow,20,Bench,QUESTIONABLE,18.462951933000003,17.6
2040,13,5,Rob Gronkowski,6,TE,ACTIVE,10.976123104000001,19.8
2041,13,5,Mark Ingram II,20,Bench,QUESTIONABLE,13.439954467500002,3.1
2042,13,5,Hunter Henry,20,Bench,ACTIVE,5.761683394,0.0
2043,13,5,Emmanuel Sanders,20,Bench,ACTIVE,8.005296343300001,3.7
2044,13,5,Tony Jones Jr.,20,Bench,ACTIVE,0.0,0.0
2045,13,5,Vikings D/ST,16,Def,NA,6.08143542,5.0
2046,13,5,Ryan Succop,17,K,ACTIVE,6.9189623965,6.0
2047,13,6,Stefon Diggs,4,WR,ACTIVE,14.273539644000001,7.1000000000000005
2048,13,6,Kyler Murray,0,QB,ACTIVE,19.344110221,30.82
2049,13,6,T.J. Hockenson,6,TE,QUESTIONABLE,8.6085694845,12.9
2050,13,6,Kenyan Drake,20,Bench,QUESTIONABLE,8.165689868500001,1.3
2051,13,6,Michael Carter,20,Bench,ACTIVE,0.0,0.0
2052,13,6,Colts D/ST,20,Bench,NA,6.598910634999999,16.0
2053,13,6,Jason Sanders,17,K,ACTIVE,7.0269337735,8.5
2054,13,6,Cordarrelle Patterson,2,RB,ACTIVE,15.126051759500001,11.100000000000001
2055,13,6,Antonio Brown,20,Bench,QUESTIONABLE,0.0,0.0
2056,13,6,Justin Jefferson,4,WR,ACTIVE,15.296590439,31.1
2057,13,6,Cole Beasley,20,Bench,ACTIVE,9.03592238,1.6
2058,13,6,Tyler Conklin,20,Bench,ACTIVE,6.168181508499999,9.100000000000001
2059,13,6,Rhamondre Stevenson,20,Bench,ACTIVE,7.934983087500001,7.800000000000001
2060,13,6,Devonta Freeman,23,Flex,ACTIVE,9.730402669000002,18.2
2061,13,6,Dolphins D/ST,16,Def,NA,6.964811842000001,10.0
2062,13,6,Boston Scott,2,RB,ACTIVE,9.966053384499999,0.0
2063,13,7,Ezekiel Elliott,2,RB,QUESTIONABLE,13.07233382,5.7
2064,13,7,Antonio Gibson,2,RB,ACTIVE,15.085408164999999,19.6
2065,13,7,Darren Waller,20,Bench,ACTIVE,0.0,0.0
2066,13,7,Amari Cooper,4,WR,ACTIVE,12.1969764135,5.1000000000000005
2067,13,7,Dak Prescott,0,QB,ACTIVE,20.3896018951,11.219999999999999
2068,13,7,Darrell Henderson Jr.,20,Bench,ACTIVE,9.497346558999997,0.0
2069,13,7,A.J. Brown,20,Bench,ACTIVE,0.0,
2070,13,7,Kadarius Toney,20,Bench,QUESTIONABLE,0.0,0.0
2071,13,7,Bills D/ST,16,Def,NA,5.9090792830000005,5.0
2072,13,7,Brandon Aiyuk,4,WR,ACTIVE,12.127395016600001,7.0
2073,13,7,D'Onta Foreman,20,Bench,ACTIVE,0.0,
2074,13,7,Kenny Golladay,20,Bench,ACTIVE,10.214654384000001,5.2
2075,13,7,Dontrell Hilliard,20,Bench,ACTIVE,0.0,
2076,13,7,Evan McPherson,17,K,ACTIVE,7.286103557500001,5.0
2077,13,7,Foster Moreau,6,TE,ACTIVE,8.3345785825,3.9000000000000004
2078,13,7,Sony Michel,23,Flex,ACTIVE,10.066793745500004,21.400000000000002
2079,13,8,Saquon Barkley,2,RB,ACTIVE,13.139046384000002,10.4
2080,13,8,Terry McLaurin,4,WR,ACTIVE,13.3115775855,3.7
2081,13,8,James Robinson,20,Bench,QUESTIONABLE,13.758172778500002,2.0000000000000004
2082,13,8,Tee Higgins,20,Bench,ACTIVE,11.540880179,25.3
2083,13,8,Diontae Johnson,4,WR,ACTIVE,13.890593702299999,27.5
2084,13,8,Russell Wilson,20,Bench,ACTIVE,17.122588844,16.740000000000002
2085,13,8,Melvin Gordon III,20,Bench,ACTIVE,0.0,0.0
2086,13,8,Tyler Bass,17,K,ACTIVE,7.4590832855,1.0
2087,13,8,Alexander Mattison,2,RB,ACTIVE,16.619148079500007,19.9
2088,13,8,Dalton Schultz,20,Bench,ACTIVE,8.176451536,6.8
2089,13,8,Jerry Jeudy,20,Bench,ACTIVE,9.1240465994,9.7
2090,13,8,Kirk Cousins,0,QB,ACTIVE,18.08207208,21.2
2091,13,8,Dawson Knox,6,TE,ACTIVE,8.2348419335,2.4000000000000004
2092,13,8,Elijah Moore,20,Bench,OUT,10.3465648592,17.6
2093,13,8,Jamaal Williams,23,Flex,ACTIVE,13.645460703500001,8.5
2094,13,8,Chiefs D/ST,16,Def,NA,5.6758048290000005,13.0
2095,13,9,Aaron Jones,20,Bench,ACTIVE,0.0,
2096,13,9,Austin Ekeler,2,RB,ACTIVE,17.149142269000002,14.9
2097,13,9,Keenan Allen,4,WR,ACTIVE,14.585448403000001,19.9
2098,13,9,Josh Allen,0,QB,ACTIVE,21.805691445000004,11.7
2099,13,9,Chris Godwin,4,WR,QUESTIONABLE,12.9551463441,23.700000000000003
2100,13,9,DJ Moore,20,Bench,ACTIVE,0.0,
2101,13,9,Javonte Williams,2,RB,ACTIVE,13.503097261000002,27.800000000000004
2102,13,9,Noah Fant,20,Bench,ACTIVE,7.7399081695,5.300000000000001
2103,13,9,AJ Dillon,20,Bench,QUESTIONABLE,0.0,
2104,13,9,Kareem Hunt,20,Bench,QUESTIONABLE,0.0,
2105,13,9,Pat Freiermuth,6,TE,ACTIVE,8.509324141,6.1
2106,13,9,Patriots D/ST,20,Bench,NA,4.3454530710000006,9.0
2107,13,9,Harrison Butker,17,K,ACTIVE,7.808374701,13.0
2108,13,9,Kendrick Bourne,20,Bench,ACTIVE,8.318261491100001,0.30000000000000004
2109,13,9,Van Jefferson,23,Flex,ACTIVE,10.679133354,13.100000000000001
2110,13,9,49ers D/ST,16,Def,NA,5.948692003,9.0
2111,13,10,Davante Adams,20,Bench,ACTIVE,0.0,
2112,13,10,Mark Andrews,6,TE,ACTIVE,12.451768626,7.0
2113,13,10,Miles Sanders,20,Bench,ACTIVE,13.778305556,16.7
2114,13,10,Cooper Kupp,4,WR,ACTIVE,18.491305777000004,23.9
2115,13,10,Myles Gaskin,2,RB,ACTIVE,13.537222100000001,5.9
2116,13,10,Brandin Cooks,23,Flex,QUESTIONABLE,10.745911833000001,6.9
2117,13,10,Mike Gesicki,20,Bench,ACTIVE,7.835916162,8.100000000000001
2118,13,10,Deebo Samuel,20,Bench,ACTIVE,0.0,0.0
2119,13,10,J.D. McKissic,20,Bench,QUESTIONABLE,0.0,0.0
